Date,ARNE,Total_cloud_cover,Total_precipitation,Downward_Long-Wave_Rad_Flux,Downward_Short-Wave_Rad_Flux,Pressure,Precipitable_water,Specific_humidity_height_above_ground,Total_Column-Integrated_Condensate,Minimum_temperature,Temperature_height_above_ground,Temperature_surface,Upward_Long-Wave_Rad_Flux_surface,Upward_Long-Wave_Rad_Flux,Maximum_temperature
20020829,19557600,0.0033881896999999996,0.012120408000000001,0.97344196,0.0,0.9724912,0.7314728,0.53146243,0.004019238499999999,0.9763493000000001,0.97633356,0.97563726,0.90389097,0.7690136,0.97344196
20020830,17730900,0.0058083245999999995,0.0002654104,0.9745185,0.0,0.9754364,0.6207993,0.52417946,0.0050131395,0.97760105,0.9776376,0.97684675,0.9067669,0.85460395,0.9745185
20020831,17577900,0.00048402709999999997,0.0,0.97610617,0.0,0.9733129999999999,0.47699195,0.49194014,0.0006642166999999999,0.9790514000000001,0.9788918,0.97783,0.91133124,0.8653158000000001,0.97610617
20020901,22858500,0.005324298000000001,0.0,0.9816606999999999,0.0,0.96795136,0.5035122999999999,0.40182555,0.005502816999999999,0.98517907,0.9851723,0.98401123,0.9331083,0.85011953,0.9816606999999999
20020902,23578200,0.0,0.0,0.9878237,0.0,0.969259,0.57587236,0.43178284,0.0008629969699999999,0.990626,0.99058115,0.9886779,0.95231694,0.8829145,0.9878237
20020903,22783200,0.0,0.0,0.9822181999999999,0.0,0.97304887,0.39243975,0.4701398,0.00015514549,0.9829761,0.9828903,0.9807143,0.9275129000000001,0.9180124,0.9822181999999999
20020904,22094700,0.0,6.63526e-05,0.9791221999999999,0.0,0.9725710999999999,0.5690284999999999,0.5770052,0.00023756654,0.98336387,0.98333424,0.98166376,0.9229886999999999,0.91041386,0.9791221999999999
20020905,14924700,0.0,0.0,0.97289705,0.0,0.9704552,0.60865605,0.62347054,0.00040240865,0.9788053,0.9787261999999999,0.9765679,0.90085495,0.89451826,0.97289705
20020906,23411100,0.0,0.0,0.97825354,0.0,0.9700259,0.4992696,0.5715188,0.00047998142,0.9811861999999999,0.98122823,0.9792765999999999,0.91882634,0.92823195,0.97825354
20020907,22833600,0.0033881896999999996,2.2117534e-05,0.9783004000000001,0.0,0.9725021999999999,0.6037621,0.7040687,0.0036265263000000002,0.97662336,0.97664094,0.9770443999999999,0.91398555,0.9271649,0.9783004000000001
20020908,16776900,0.06824782,0.01596886,0.9664683000000001,0.0,0.9735368000000001,0.651809,0.74771804,0.068375535,0.97595245,0.97594345,0.97823966,0.9022256,0.8962146000000001,0.9664683000000001
20020909,12394200,0.011616649,0.0,0.9632271000000001,0.0,0.97344345,0.65030426,0.66799384,0.011165628,0.9679563,0.967934,0.96700406,0.87200236,0.8780853999999999,0.9632271000000001
20020910,14154000,0.039206196,0.00013270519,0.95988846,0.0,0.97516817,0.6738116999999999,0.47606334,0.039988752,0.9671633,0.9674756999999999,0.9689004000000001,0.8673610999999999,0.8330280000000001,0.95988846
20020911,17078400,0.012584705,0.005241856,0.9638999,0.0,0.97050226,0.7620336999999999,0.60764223,0.011805603999999999,0.97245705,0.9726915999999999,0.9716538,0.8764135000000001,0.84338796,0.9638999
20020912,18268200,0.055663124,0.07907018,0.9644046000000001,0.0,0.9671582000000001,0.6778672,0.61876094,0.05556633,0.9701634,0.9700924999999999,0.96963304,0.87393004,0.7423604,0.9644046000000001
20020913,11022000,0.13407551,0.11832881,0.96657175,0.0,0.96606994,0.6575715,0.6350262,0.13462265,0.9709537,0.9715546,0.9714938,0.8798245000000001,0.65403575,0.96657175
20020914,14082900,0.0,0.0,0.954578,0.0,0.97744244,0.46698013,0.5321906999999999,0.0007805758500000001,0.9586068999999999,0.9585312,0.95874083,0.84221905,0.83819234,0.954578
20020915,23145600,0.0,0.0,0.9424904000000001,0.0,0.9745024999999999,0.17938644,0.21008934,0.00031998759999999997,0.94834304,0.9483388,0.9424915,0.78375995,0.8624709999999999,0.9424904000000001
20020916,23170500,0.0,0.0,0.9601118000000001,0.0,0.967217,0.38852859999999995,0.28486726,0.00035392572,0.96827346,0.9682329,0.9665703999999999,0.85791564,0.89593697,0.9601118000000001
20020917,21926400,0.0,0.0,0.979775,0.0,0.9570383,0.43196140000000005,0.39353526,0.00031029104,0.98241264,0.9824231,0.98053056,0.92116255,0.9016267,0.979775
20020918,18936600,0.08180057,0.0047995043,0.95720905,0.0,0.9629334999999999,0.51698315,0.44323337,0.081335045,0.96192175,0.9618310999999999,0.96388096,0.85536975,0.6922341,0.95720905
20020919,8339100,0.0,0.0,0.94362146,0.0,0.9653924999999999,0.21343192,0.21489608,0.00019393189,0.9509877,0.95097166,0.9470565000000001,0.79389733,0.8473848,0.94362146
20020920,22261500,0.0,0.0,0.9605640999999999,0.0,0.96590614,0.23962279,0.3013737,4.3634674999999996e-05,0.96254355,0.96250963,0.9592146,0.8471334,0.9004724000000001,0.9605640999999999
20020921,22402500,0.0,0.0,0.9552483,0.0,0.9804271000000001,0.3478817,0.19800189,9.696594e-06,0.9529334,0.95282906,0.9531324000000001,0.82664824,0.84985,0.9552483
20020922,19306200,0.0,0.0,0.944225,0.0,0.9771583,0.2721522,0.23348534,5.8179565000000005e-05,0.9477495000000001,0.9477838,0.94418824,0.79219407,0.8506898,0.944225
20020923,21474000,0.0014520813000000001,0.0023886935999999997,0.94911456,0.0,0.97767466,0.37536997,0.24902894,0.0012896469999999999,0.9525093000000001,0.9524406999999999,0.9499975,0.81142837,0.8285082,0.94911456
20020924,21241800,0.0,0.0,0.9508605,0.0,0.97319853,0.19267292,0.18662177,9.6965945e-05,0.9532169,0.9531690999999999,0.9504198,0.8147039,0.87203884,0.9508605
20020925,21841500,0.0,0.0,0.9580828000000001,0.0,0.96770424,0.33648083,0.37495238,0.00010666253,0.96111995,0.96105164,0.9583249,0.8414485999999999,0.8833078999999999,0.9580828000000001
20020926,20560500,0.0,0.0,0.9504431000000001,0.0,0.9675851999999999,0.32440266,0.28985643,8.726934000000002e-05,0.9508519,0.95091033,0.949385,0.8156611999999999,0.8636468,0.9504431000000001
20020927,20500200,0.0,0.0,0.9578351,0.0,0.96798813,0.33457112,0.3680848,0.00035392572,0.96355987,0.9637271999999999,0.9607952,0.84835476,0.8350511999999999,0.9578351
20020928,20336100,0.0,0.0,0.97174615,0.0,0.9704779,0.2975656,0.29398909999999995,8.726934000000002e-05,0.9732931999999999,0.9732695,0.97090626,0.8896546000000001,0.8966407,0.97174615
20020929,19959900,0.0,0.0,0.9704205,0.0,0.96731716,0.51054907,0.35017464,0.0004605882,0.9736564,0.9736985999999999,0.97226053,0.88845503,0.8757184000000001,0.9704205
20020930,15155400,0.10600193,0.0016366976,0.9767554,0.0,0.96568257,0.66124916,0.5317536999999999,0.10610014,0.9811631,0.98144966,0.9809751,0.9156969000000001,0.8471322,0.9767554
20021001,11267700,0.087124884,0.06097804,0.97461635,0.0,0.96664006,0.82927775,0.76568264,0.08793357,0.97919583,0.9791905999999999,0.97976905,0.91614556,0.7711411,0.97461635
20021002,2601900,0.07841239,0.016411208,0.9445376,0.0,0.9690921,0.68444127,0.5209368,0.07853272,0.95451576,0.9562634,0.9591152000000001,0.82644886,0.83475727,0.9445376
20021003,5125800,0.0,0.0,0.95317113,0.0,0.9682049,0.14633955,0.30884457,0.00025695976,0.9444139000000001,0.9444154,0.94296414,0.7940826999999999,0.88812196,0.95317113
20021004,19666500,0.0,0.0,0.93867046,0.0,0.9754811,0.20944059,0.29136449999999997,0.000106662534,0.9451691999999999,0.9451620999999999,0.94184875,0.7772401999999999,0.8447428,0.93867046
20021005,18538200,0.007260406,0.01543804,0.95385617,0.0,0.9716379,0.4328513,0.47384283,0.0067779194,0.96125275,0.9612735,0.9587409,0.8375822,0.8225773999999999,0.95385617
20021006,17385900,0.009196515,0.0,0.9386848,0.0,0.9802277,0.22735497,0.22364734,0.00828574,0.9402091999999999,0.9401752,0.9385466999999998,0.77574563,0.80665535,0.9386848
20021007,15689700,0.0784124,0.0004644682,0.9452135,0.0,0.97122675,0.5131294,0.41202503,0.07807212,0.9532084999999999,0.9535821,0.95373267,0.81004727,0.68146366,0.9452135
20021008,3486900,0.08180057,0.010174067,0.94082665,0.0,0.9735569,0.51404333,0.45290354,0.081543505,0.9506113000000002,0.9507793,0.95312345,0.8112507,0.763595,0.94082665
20021009,5266200,0.008228461,0.00059717335,0.9338693000000001,0.0,0.97322917,0.34867695,0.40927129999999995,0.009080860999999999,0.9406875,0.94285905,0.94108033,0.7668378,0.85559,0.9338693000000001
20021010,12363000,0.0,0.0,0.94256526,0.0,0.97106546,0.37045676,0.4676389,0.000106662534,0.9510411,0.9510334999999999,0.94987327,0.80075634,0.860303,0.94256526
20021011,9305400,0.014520815,0.0,0.9555421999999999,0.0,0.96805185,0.24159625,0.31793237,0.014966693,0.9631779,0.9631558000000001,0.95975107,0.84111136,0.8395084999999999,0.9555421999999999
20021012,9951600,0.024685382999999998,0.0,0.9274171,0.0,0.9904268,0.108648635,0.16453293,0.024837827000000003,0.93055755,0.9305965,0.9294045,0.7426084,0.60026026,0.9274171
20021013,17800500,0.0,0.0,0.91929984,0.0,0.98019075,0.09277561,0.13541783,0.00024241486000000002,0.9239873,0.9240894000000001,0.9214167,0.71441877,0.76123106,0.91929984
20021014,18271500,0.0,0.0,0.93089867,0.0,0.9766741,0.16933547,0.20063947,0.00013575231,0.9349563,0.9374068999999999,0.93383116,0.7434439,0.8069472,0.93089867
20021015,18035700,0.0,0.0073651383,0.92703325,0.0,0.97324824,0.30982152,0.21417883,0.00045089165000000004,0.9321053,0.9320613999999999,0.9307134,0.74393576,0.7940704000000001,0.92703325
20021016,12927900,0.0,0.0,0.92693657,0.0,0.9750671999999999,0.19719082,0.19518493,9.211764000000002e-05,0.93095577,0.9310613000000001,0.92680794,0.73463875,0.79496896,0.92693657
20021017,16795200,0.04307841,0.0007962312700000001,0.9475676,0.0,0.9662885,0.5688708,0.46436000000000005,0.043513465999999994,0.9561844999999999,0.95635074,0.955116,0.81978893,0.56501245,0.9475676
20021018,7606200,0.15972893,0.13644305,0.9492295000000001,0.0,0.9680257,0.51033044,0.5150029,0.15947504,0.9514404000000001,0.95432884,0.9541482,0.81581664,0.7623977,0.9492295000000001
20021019,1606800,0.0038722170000000003,0.00039811562999999997,0.9209975,0.0,0.97515494,0.2954712,0.26621675,0.0041889288,0.9237447,0.9242039000000001,0.9218876,0.7210470999999999,0.77206755,0.9209975
20021020,17239800,0.020813165,0.0,0.9287298,0.0,0.9707309000000001,0.35299492,0.3318605,0.021225847000000003,0.93768376,0.9376834000000001,0.93657535,0.75457275,0.76289314,0.9287298
20021021,14021700,0.1500484,0.037688278,0.9432666,0.0,0.97242504,0.4547115,0.51350695,0.15118929999999997,0.9516068000000001,0.95515686,0.95640683,0.81250906,0.7886694000000001,0.9432666
20021022,2668200,0.5677638,0.51195455,0.93553334,0.0,0.9790247999999999,0.50858295,0.30832663,0.5686374,0.93086076,0.9307844999999999,0.9345504000000001,0.7733528000000001,0.5031547000000001,0.93553334
20021023,3514500,0.29235238,0.042620488,0.9073459,0.0,0.98034173,0.45270273,0.22311220000000004,0.29314741,0.9168527,0.9167726999999999,0.9205515,0.7055625,0.67583454,0.9073459
20021024,2243700,0.0033881896999999996,2.2117534e-05,0.90078425,0.0,0.9761095999999999,0.30111653,0.19594395,0.0041549904,0.9096059000000001,0.9102411,0.9103954,0.67515343,0.7495165,0.90078425
20021025,9202200,0.0009680541999999999,0.0,0.9088654,0.0,0.9763646999999999,0.21867439,0.24856599999999998,0.0017938699,0.91641486,0.9192368000000001,0.91567075,0.68598205,0.78602713,0.9088654
20021026,10102200,0.28606,0.22553247,0.9222783000000001,0.0,0.9732656,0.5268574,0.32882154,0.2859089,0.9328896000000001,0.9331991,0.9355017,0.74905926,0.62450475,0.9222783000000001
20021027,3175200,0.057599224000000004,0.0055293837,0.9293828000000002,0.0,0.9710436,0.37898892,0.3707375,0.056468118,0.9379431,0.93792605,0.94007593,0.7691445,0.8010411999999999,0.9293828000000002
20021028,1891500,0.07212004,0.009001836,0.9258714,0.0,0.9662576999999999,0.29289904,0.35630578,0.07216689999999999,0.9342606999999999,0.93648666,0.9380287,0.7563798,0.8089394,0.9258714
20021029,3252000,0.021781221,0.0057726763,0.92070746,0.0,0.9753226999999999,0.28258651,0.28127214,0.021138575,0.9266941999999999,0.9267059000000001,0.9276309000000001,0.73264796,0.74313813,0.92070746
20021030,7772400,0.0019361085000000001,8.847014000000001e-05,0.8980104999999999,0.0,0.9856335999999999,0.23849528,0.16563393,0.002492025,0.9058644,0.9058598,0.90685374,0.66537386,0.7487577,0.8980104999999999
20021031,2719200,0.12487899999999999,0.012164643000000001,0.90454835,0.0,0.98655176,0.274417,0.20517184,0.12498426,0.9137494,0.91373086,0.91654587,0.6926339,0.7359979999999999,0.90454835
20021101,1759500,0.12052276,0.031849246,0.9035785,0.0,0.9824226,0.42431438,0.22154255,0.12031535,0.9145148000000001,0.9150159,0.91740966,0.6931404999999999,0.5968239000000001,0.9035785
20021102,2255100,0.06147144400000001,0.0034724528000000003,0.9160775999999999,0.0,0.9747764999999999,0.3282932,0.29046023,0.061393984000000006,0.9227631,0.92619866,0.9266165000000001,0.71816987,0.79170144,0.9160775999999999
20021103,11508600,0.0,0.0,0.90840214,0.0,0.97929066,0.18771034,0.14462756,0.00022302166000000002,0.91039246,0.91035414,0.90669274,0.6777786,0.73475903,0.90840214
20021104,4263000,0.0,0.0,0.9089335,0.0,0.96738386,0.1834895,0.20735048,9.211764999999999e-05,0.9177146,0.9185733,0.9164405999999999,0.6926275,0.79674697,0.9089335
20021105,14450100,0.0,0.0,0.9176356,0.0,0.9805831,0.11764628,0.15095219,7.272445e-05,0.9255921999999999,0.9256877,0.91970503,0.705852,0.804565,0.9176356
20021106,14540100,0.0,0.0,0.9287251,0.0,0.9765457000000001,0.10598082,0.18430673,0.0,0.93578243,0.93576914,0.9307466999999999,0.74152744,0.8398313000000001,0.9287251
20021107,14546700,0.00048402709999999997,0.0,0.9365918,0.0,0.9627256,0.16636606,0.16361253,0.0005914922000000001,0.9450674000000001,0.9456563,0.9410275,0.7706203,0.8379376000000001,0.9365918
20021108,12377400,0.019361084,0.0,0.9528935,0.0,0.9544780999999999,0.31429756,0.25795874,0.019194407,0.96022826,0.9603370999999999,0.95712847,0.8246014000000002,0.68430823,0.9528935
20021109,11904600,0.043562442,0.0,0.95081496,0.0,0.9590187,0.2699718,0.23983753,0.04381406,0.94725466,0.94764376,0.94662154,0.80034274,0.80255973,0.95081496
20021110,13416900,0.07647628,0.0019463429,0.9254334000000001,0.0,0.9695186,0.20864102,0.18214649,0.07708307,0.9313043,0.9323939,0.9292324000000001,0.7361348000000001,0.5811254,0.9254334000000001
20021111,12287400,0.0,0.00057505583,0.91802067,0.0,0.98486066,0.17332899999999998,0.23126388,0.00075148605,0.92391974,0.92418885,0.9217850000000001,0.715368,0.7147811,0.91802067
20021112,13644000,0.0,0.0,0.92093194,0.0,0.98043066,0.14444695,0.15030749,0.0002812012,0.92698145,0.9269405999999999,0.92377025,0.71741885,0.78322995,0.92093194
20021113,12009600,0.0014520813000000001,0.0,0.93108755,0.0,0.96442366,0.22432939999999998,0.24954,0.0024386935,0.9292572,0.93052083,0.92830086,0.7461478,0.79357,0.93108755
20021114,7504800,0.028073575,0.0,0.9165134,0.0,0.97406894,0.22060837,0.27112275,0.027897103,0.92662936,0.92692167,0.92316103,0.71263057,0.64001256,0.9165134
20021115,10367400,0.0,0.0,0.9120543,0.0,0.98370177,0.17342518,0.20623924,6.787616e-05,0.918522,0.9185241,0.9156226000000001,0.69706655,0.744885,0.9120543
20021116,12989400,0.0,0.0,0.9198874,0.0,0.9730462999999999,0.12687504,0.13580309,8.242104999999999e-05,0.92789763,0.92786014,0.9222244,0.7142951,0.7720928000000001,0.9198874
20021117,13123800,0.0,0.0,0.9376909,0.0,0.9666425999999999,0.14513692,0.16338533,0.00015514552,0.9428004999999999,0.9429424999999999,0.9395824,0.7720241,0.6997840999999999,0.9376909
20021118,12771300,0.0,0.0,0.9228388000000001,0.0,0.9807847,0.110948175,0.15797812,0.00045089165000000004,0.92947215,0.930984,0.9257985000000001,0.7172980999999999,0.7802214,0.9228388000000001
20021119,12041400,0.0,0.0,0.92744064,0.0,0.97850615,0.20551854,0.14026183,0.00040725694,0.9354078000000001,0.9353697,0.9295908000000002,0.7342174,0.7561187,0.92744064
20021120,12769500,0.0,0.0,0.9318341,0.0,0.9788201999999999,0.2941518,0.20632781,8.726934000000002e-05,0.9382453000000002,0.9382229999999999,0.9340886999999999,0.75052094,0.7772916999999999,0.9318341
20021121,10800600,0.0,0.0,0.92640543,0.0,0.9785627,0.25299922,0.22926770000000002,4.8482965e-05,0.9282388,0.9303275,0.9243378000000001,0.72231853,0.79002035,0.92640543
20021122,12571500,0.0,0.0,0.93449223,0.0,0.9720169,0.1527826,0.21034299,0.0003248359,0.9370745999999999,0.9370706,0.9324162,0.7598731,0.83050376,0.93449223
20021123,12628200,0.021297194,0.0,0.9211096,0.0,0.9696915,0.2020879,0.2556957,0.021710675,0.92637503,0.92714894,0.92363095,0.71594447,0.6866833999999999,0.9211096
20021124,9642000,0.0,0.0,0.8968503000000001,0.0,0.98718375,0.14877255,0.11924066400000001,0.001042384,0.8970720999999999,0.8970306,0.89749384,0.64957386,0.7252741,0.8968503000000001
20021125,6000300,0.0014520813000000001,0.0,0.89872307,0.0,0.98690355,0.11392913,0.09340664,0.001696904,0.89944077,0.90574527,0.9037232,0.65094995,0.70466155,0.89872307
20021126,10273800,0.0,0.0,0.8815443000000001,0.0,0.98804766,0.061050475,0.08263239,4.3634678000000004e-05,0.8866485999999999,0.8872684000000001,0.88394344,0.6028201,0.7199064000000001,0.8815443000000001
20021127,12277200,0.0,0.0,0.9065283000000002,0.0,0.9860114,0.115257256,0.14301084,6.787616e-05,0.9126896999999999,0.91301155,0.90876275,0.67285734,0.76925707,0.9065283000000002
20021128,11940300,0.036302034,0.0,0.9234646999999999,0.0,0.97394514,0.09695515,0.114419244,0.036255565,0.9316376000000001,0.93159324,0.9282265,0.7309183000000001,0.56874955,0.9234646999999999
20021129,6925800,0.0029041622999999997,0.0,0.9269207,0.0,0.98033816,0.12956263,0.17346913,0.0027344396999999998,0.9291794,0.92916083,0.92619896,0.73663616,0.70171005,0.9269207
20021130,11853300,0.0009680541999999999,0.0,0.9111985999999999,0.0,0.98010784,0.20958546,0.10949182,0.0015563034,0.9170709,0.91703355,0.91464573,0.6885498999999999,0.747885,0.9111985999999999
20021201,10334100,0.0,0.0,0.9316252,0.0,0.96869445,0.17587098,0.18500379999999997,0.00012120741000000002,0.9371588,0.9371376,0.93284774,0.7518997,0.7889082,0.9316252
20021202,9038700,0.65295255,0.037997916,0.92078096,0.0,0.9801395,0.36504749999999997,0.18438295,0.6534147,0.91710055,0.9170554,0.92134553,0.72398806,0.40077576,0.92078096
20021203,857700,0.21684414,0.091456,0.88608825,0.0,0.98458654,0.25512832,0.13792294,0.21724735,0.8936226,0.8935528,0.8955976000000001,0.63420546,0.63275665,0.88608825
20021204,7113600,0.009680542,0.00022117533,0.8859115,0.0,0.9877115,0.20977084,0.13583292,0.009939008000000001,0.8913128,0.89330107,0.89202815,0.62251544,0.7361486,0.8859115
20021205,7120800,0.0,0.0,0.8941690000000001,0.0,0.98355955,0.110890016,0.15686367,2.4241483e-05,0.9028386999999999,0.9028851000000001,0.8953948,0.63543344,0.761695,0.8941690000000001
20021206,11187600,0.0024201355,0.0,0.90464884,0.0,0.9770199,0.16341270000000002,0.18484746,0.0027683775,0.909342,0.9094426999999999,0.9040425999999999,0.6669289,0.7493073,0.90464884
20021207,4423800,0.033881895,0.0,0.9025576,0.0,0.98028487,0.19754617,0.20754611,0.03459745,0.9097864999999999,0.9120341000000001,0.90939516,0.6689223000000001,0.55717796,0.9025576
20021208,2262600,0.044530495999999996,0.010063477,0.9069370000000001,0.0,0.9846090000000001,0.2148861,0.2331305,0.044531605999999994,0.91576624,0.9160355,0.917342,0.6953478,0.65929276,0.9069370000000001
20021209,3195000,0.0,0.0,0.9003492000000001,0.0,0.97730434,0.12207261,0.18619141,0.00019878015,0.9087308000000001,0.9087550999999999,0.90415865,0.6574448,0.75477934,0.9003492000000001
20021210,6333900,0.014520812,0.00064140843,0.9061098,0.0,0.9704449,0.15897999999999998,0.22702385,0.013725528999999998,0.9146813,0.9157566999999999,0.91418386,0.6867816999999999,0.75808823,0.9061098
20021211,4122900,0.09825750400000001,0.009510539,0.9184171,0.0,0.9700353999999999,0.2543196,0.2999098,0.097411975,0.9268199,0.92732614,0.928124,0.7291973,0.72864383,0.9184171
20021212,9183300,0.0009680541999999999,0.0,0.9093223,0.0,0.9758471,0.112724796,0.18535195,0.0014447926,0.9134843,0.9134604,0.9112087999999999,0.68490434,0.7551656999999999,0.9093223
20021213,11477400,0.0,0.0,0.91803205,0.0,0.9733156,0.16996157,0.15808956,0.00015999381,0.9251831,0.92515415,0.9176009,0.7034401,0.7815647,0.91803205
20021214,11136900,0.0,0.0,0.9269844,0.0,0.97052014,0.10938649,0.20686385,0.00024241487,0.9325573,0.9325158000000001,0.92614603,0.72732455,0.81153977,0.9269844
20021215,11410500,0.015972893999999998,0.0,0.94103587,0.0,0.9665481,0.11751159,0.19173625,0.01605756,0.9441895,0.9441709999999999,0.93944967,0.7769164000000001,0.6140285,0.94103587
20021216,10677900,0.05033882,0.0,0.9302769000000001,0.0,0.95569384,0.22043425,0.1406667,0.050747126,0.93836063,0.94208384,0.93654996,0.74608624,0.7673066,0.9302769000000001
20021217,6441900,0.0,0.0,0.93836725,0.0,0.9553277,0.14565352,0.16725688,0.0010326873,0.9341596999999999,0.93409485,0.93177617,0.75754994,0.84686905,0.93836725
20021218,10370700,0.13455953,0.029902905,0.9209617,0.0,0.9693154,0.15775664,0.13939172,0.13475357,0.92291254,0.92288935,0.92318225,0.72704923,0.51103795,0.9209617
20021219,9612900,0.0,0.0,0.9064348,0.0,0.9765751,0.07312191,0.110192746,8.726934000000002e-05,0.91030264,0.9102463,0.9055271999999999,0.67002517,0.7510089,0.9064348
20021220,11526600,0.0019361085000000001,0.0,0.9081969999999999,0.0,0.96204185,0.06665736,0.095584534,0.0031126071999999995,0.91518736,0.9151574,0.9112814,0.68367934,0.7594776,0.9081969999999999
20021221,11268000,0.08131655,0.0,0.90416807,0.0,0.9758822,0.15441516,0.080167435,0.08076293,0.91039205,0.91388255,0.9122921999999999,0.67199534,0.5901092,0.90416807
20021222,6672300,0.23184898,0.014553337,0.9066280999999999,0.0,0.9762708000000001,0.25773233,0.12149511,0.23210253,0.91366094,0.9140021,0.9151282,0.68974835,0.49795005,0.9066280999999999
20021223,4300200,0.03194579,0.012496407,0.8835772,0.0,0.9777299999999999,0.16889241,0.1251712,0.031751495,0.89044476,0.8904038000000001,0.88940877,0.6238653000000001,0.6465574000000001,0.8835772
20021224,10293300,0.0,0.0,0.87825984,0.0,0.9788882999999999,0.10960078,0.09669561,8.726934000000002e-05,0.8846982,0.88519275,0.87738925,0.58609164,0.7004811,0.87825984
20021225,11338800,0.0033881896999999996,0.0,0.88033324,0.0,0.9809249,0.14588687,0.117446795,0.0036071332000000003,0.8866623,0.8875767,0.8815611999999999,0.5958185,0.62622756,0.88033324
20021226,5601000,0.0,0.0,0.8862856,0.0,0.9833586,0.059727345,0.11745523,0.00012605573,0.8964523999999999,0.89679176,0.89001334,0.6158718000000001,0.7341555999999999,0.8862856
20021227,11421300,0.0,0.0,0.8993428,0.0,0.97956294,0.07610846,0.14359403,8.726934999999999e-05,0.90936893,0.9108857,0.90385157,0.64978796,0.7634934,0.8993428
20021228,11295900,0.009680542,0.0,0.91353166,0.0,0.9678457,0.0871415,0.18581562,0.008799659,0.9231796,0.9231174999999999,0.9171706000000001,0.69569606,0.80216545,0.91353166
20021229,9795000,0.05517909,0.0,0.9252976999999999,0.0,0.9618992000000001,0.14282513,0.2046579,0.054873023,0.9319192,0.9318793,0.9274396,0.72957635,0.7274901999999999,0.9252976999999999
20021230,10163100,0.0,0.0,0.91116244,0.0,0.97679365,0.090029225,0.114175305,0.00018908358,0.9120351999999999,0.91199523,0.90699905,0.68230677,0.76797044,0.91116244
20021231,11774400,0.00048402709999999997,0.0,0.9091355,0.0,0.96012306,0.1636231,0.14737469,0.0008678451400000001,0.91645354,0.9187158000000001,0.9149955,0.6871427,0.7558965,0.9091355
20030101,9279000,0.0,0.0,0.8981743000000001,0.0,0.9798167999999999,0.12786067,0.18534112,0.00022302166000000002,0.9070644,0.90941095,0.9067943000000002,0.6591476,0.7367618,0.8981743000000001
20030102,11686800,0.0,0.0,0.9107470999999999,0.0,0.9789993,0.16824903,0.12713198,0.000101814236,0.9189964,0.9198257,0.9120771999999999,0.67878383,0.74385446,0.9107470999999999
20030103,11849100,0.0,0.0,0.9282181999999999,0.0,0.97297186,0.21276413,0.17136225,0.00031513936,0.93673784,0.9367190999999999,0.93047976,0.7374988,0.7922541000000001,0.9282181999999999
20030104,10578600,0.00048402709999999997,0.0,0.91948366,0.0,0.9746833,0.25766084,0.20135692,0.0017356905,0.9211934000000002,0.92373735,0.9163496999999999,0.69657093,0.73600894,0.91948366
20030105,10782300,0.008712487,0.0,0.9216536,0.0,0.98873365,0.23654029,0.17331101,0.0081645325,0.9162001000000001,0.9161800999999999,0.9162285,0.71232206,0.6384357,0.9216536
20030106,8106000,0.0,0.0,0.9085798,0.0,0.98658246,0.17825563,0.11051585,0.00024241487,0.91785127,0.9188141,0.9131935999999999,0.6808969,0.7674848000000001,0.9085798
20030107,11844600,0.0,0.0,0.9285529,0.0,0.9751144,0.12644425,0.17897558,5.8179565000000005e-05,0.93540955,0.93540347,0.92897165,0.73408145,0.8185131,0.9285529
20030108,12110100,0.0,0.0,0.9368924999999999,0.0,0.9638305,0.1934171,0.16044676,0.00011635913999999998,0.9341379999999999,0.9339663,0.93186295,0.75629854,0.83426744,0.9368924999999999
20030109,12053100,0.0,0.0,0.9046795,0.0,0.98203367,0.14933945,0.07418185,0.000111510824,0.9009381,0.90103716,0.8978335,0.6578564,0.7484338,0.9046795
20030110,11986500,0.0,0.0,0.895502,0.0,0.98296845,0.19722424,0.08827987,0.000358774,0.90039825,0.9003610000000001,0.8988974000000001,0.64965814,0.72187483,0.895502
20030111,10986600,0.017909003,0.003981156,0.9001644,0.0,0.98405033,0.23293870000000003,0.12572576,0.018607765,0.90775955,0.9078389000000001,0.9068572,0.6720276,0.6322116999999999,0.9001644
20030112,11086200,0.0,0.0,0.90415335,0.0,0.98032904,0.11735928,0.18185924,0.00013575233,0.91364276,0.9136516,0.90574765,0.6683343,0.76265126,0.90415335
20030113,12471300,0.008228461,0.0,0.9192188,0.0,0.98341334,0.20346886,0.16843161,0.007102755,0.9251398000000001,0.92507994,0.92161536,0.7126983,0.737839,0.9192188
20030114,11967600,0.0019361085000000001,0.0,0.8991201999999999,0.0,0.98168486,0.2035323,0.11518764,0.0030350343,0.90497947,0.9049681,0.9042846,0.65981853,0.7198139,0.8991201999999999
20030115,2630100,0.0,0.0,0.9003201999999999,0.0,0.9873079,0.07658565,0.09274835,0.00030544272,0.89855057,0.8985314,0.89768094,0.65461046,0.7442699,0.9003201999999999
20030116,12959100,0.036302034,0.0,0.88487774,0.0,0.9919572,0.13286062,0.08504636,0.035974365,0.89285046,0.8950481,0.8939121999999999,0.6227179,0.6596416,0.88487774
20030117,9149700,0.0,0.0,0.8984421999999999,0.0,0.9827541999999999,0.11316164,0.10470682,0.00047998142,0.90370536,0.90904,0.9041961,0.65004957,0.7201069999999999,0.8984421999999999
